Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Categories
1816;21250;International Reviews of Immunology;journal;15635244,08830190;1.201;Q1;75;Immunology and Allergy (Q1),Immunology (Q2)
1817;23871;Journal of Cryptology;journal;14321378,09332790;1.201;Q1;81;Applied Mathematics (Q1),Computer Science Applications (Q1),Software (Q1)
1818;17811;Materials Science &amp,Engineering A: Structural Materials: Properties,Microstructure and Processing;journal;9215093;1.201;Q1;267;Condensed Matter Physics (Q1),Materials Science (miscellaneous) (Q1),Mechanical Engineering (Q1),Mechanics of Materials (Q1),Nanoscience and Nanotechnology (Q2)
1819;144604;Proceedings of the Royal Society A: Mathematical,Physical and Engineering Sciences;journal;13645021,14712950;1.199;Q1;144;Engineering (miscellaneous) (Q1),Mathematics (miscellaneous) (Q1),Physics and Astronomy (miscellaneous) (Q1)
1820;12107;Behavior Therapy;journal;57894,18781888;1.198;Q1;122;Clinical Psychology (Q1)
1821;23198;European Journal of Vascular and Endovascular Surgery;journal;15322165,10785880;1.198;Q1;133;Cardiology and Cardiovascular Medicine (Q1),Surgery (Q1)
1822;29542;Journal of Anatomy;journal;14697580,00218780;1.198;Q1;129;Anatomy (Q1),Ecology,Evolution,Behavior and Systematics (Q1),Histology (Q1),Cell Biology (Q2),Developmental Biology (Q2),Molecular Biology (Q2)
1823;23752;Hypertension Research;journal;13484214,09169640;1.197;Q1;98;Cardiology and Cardiovascular Medicine (Q1),Internal Medicine (Q1),Physiology (Q2)
1824;22315;Personal and Ubiquitous Computing;journal;16174909,16174920;1.196;Q1;93;Computer Science Applications (Q1),Hardware and Architecture (Q1),Management Science and Operations Research (Q1)
1825;22631;Zoological Journal of the Linnean Society;journal;10963642,00244080;1.196;Q1;91;Animal Science and Zoology (Q1),Ecology,Evolution,Behavior and Systematics (Q1)
1826;23377;Chemical Senses;journal;0379864X,14643553;1.195;Q2;109;Behavioral Neuroscience (Q2),Physiology (Q2),Physiology (medical) (Q2),Sensory Systems (Q2)
1827;14733;Financial Analysts Journal;journal;0015198X;1.195;Q1;85;Accounting (Q1),Economics and Econometrics (Q1),Finance (Q1)
1828;29203;Physics in Medicine and Biology;journal;319155,13616560;1.195;Q1;206;Radiological and Ultrasound Technology (Q1),Radiology,Nuclear Medicine and Imaging (Q1)
1829;21270;Journal of Clinical Immunology;journal;2719142,15732592;1.194;Q1;107;Immunology and Allergy (Q1),Immunology (Q2)
1830;16078;Journal of Biotechnology;journal;1681656,18734863;1.193;Q1;171;Applied Microbiology and Biotechnology (Q1),Biotechnology (Q1),Medicine (miscellaneous) (Q1)
1831;19718;Geomicrobiology Journal;journal;1490451,15210529;1.192;Q1;85;Earth and Planetary Sciences (miscellaneous) (Q1),Environmental Chemistry (Q1),Environmental Science (miscellaneous) (Q1),Microbiology (Q2)
1832;19165;International Journal of Production Economics;journal;9255273;1.192;Q1;214;Business,Management and Accounting (miscellaneous) (Q1),Economics and Econometrics (Q1),Industrial and Manufacturing Engineering (Q1),Management Science and Operations Research (Q1)
1833;20369;Journal of Family Violence;journal;8857482,15732851;1.192;Q1;86;Clinical Psychology (Q1),Law (Q1),Social Sciences (miscellaneous) (Q1),Sociology and Political Science (Q1)
1834;26945;Studia Mathematica;journal;393223,17306337;1.192;Q1;57;Mathematics (miscellaneous) (Q1)
1835;12584;Drug Metabolism Reviews;journal;10979883,03602530;1.191;Q1;105;Pharmacology (medical) (Q1),Pharmacology,Toxicology and Pharmaceutics (miscellaneous) (Q1)
1836;13543;Reproduction;journal;17417899,14701630;1.191;Q1;150;Embryology (Q1),Endocrinology (Q1),Obstetrics and Gynecology (Q1),Reproductive Medicine (Q1),Cell Biology (Q2)
1837;17497;British Journal of Sociology;journal;71315,14684446;1.190;Q1;107;Sociology and Political Science (Q1)
1838;29470;Hydrological Sciences Journal;journal;2626667;1.190;Q1;112;Water Science and Technology (Q1)
1839;25712;Numerical Linear Algebra with Applications;journal;10705325,10991510;1.190;Q1;55;Algebra and Number Theory (Q1),Applied Mathematics (Q1)
1840;22494;Population Health Metrics;journal;14787954;1.190;Q1;60;Public Health,Environmental and Occupational Health (Q1),Epidemiology (Q2)
1841;22310;Polar Research;journal;17518369,08000400;1.189;Q1;56;Earth and Planetary Sciences (miscellaneous) (Q1),Environmental Science (miscellaneous) (Q1),Oceanography (Q1),Environmental Chemistry (Q2)
1842;12274;Progress in Aerospace Sciences;journal;3760421;1.189;Q1;129;Aerospace Engineering (Q1),Mechanical Engineering (Q1),Mechanics of Materials (Q1)
1843;17743;British Journal of Industrial Relations;journal;14678543,00071080;1.188;Q1;79;Business,Management and Accounting (miscellaneous) (Q1),Management of Technology and Innovation (Q1),Organizational Behavior and Human Resource Management (Q1)
1844;28308;Endoscopy;journal;14388812,0013726X;1.188;Q1;157;Gastroenterology (Q1)
1845;22378;Vascular Pharmacology;journal;18793649,15371890;1.188;Q1;105;Pharmacology (Q1),Molecular Medicine (Q2),Physiology (Q2)
1846;29593;Applied Optics;journal;21553165,1559128X;1.186;Q1;211;Atomic and Molecular Physics,and Optics (Q1),Electrical and Electronic Engineering (Q1),Engineering (miscellaneous) (Q1)
1847;25307;Calcolo;journal;11265434,00080620;1.186;Q1;37;Algebra and Number Theory (Q1),Computational Mathematics (Q1)
1848;96119;Applied Soil Ecology;journal;9291393;1.185;Q1;136;Agricultural and Biological Sciences (miscellaneous) (Q1),Ecology (Q1),Soil Science (Q1)
1849;26043;Economy and Society;journal;3085147,14695766;1.185;Q1;98;Business and International Management (Q1),Economics and Econometrics (Q1),Economics,Econometrics and Finance (miscellaneous) (Q1),History (Q1),Social Sciences (miscellaneous) (Q1)
1850;4400151701;Journal of Exposure Science and Environmental Epidemiology;journal;1559064X,15590631;1.185;Q1;101;Pollution (Q1),Public Health,Environmental and Occupational Health (Q1),Toxicology (Q1),Epidemiology (Q2)
1851;19240;Journal of Rheumatology;journal;14992752,0315162X;1.185;Q1;190;Immunology and Allergy (Q1),Rheumatology (Q1),Immunology (Q2)
1852;14314;Otology and Neurotology;journal;15374505,15317130;1.185;Q1;117;Medicine (miscellaneous) (Q1),Neurology (clinical) (Q1),Otorhinolaryngology (Q1),Sensory Systems (Q2)
1853;28944;Atomic Data and Nuclear Data Tables;journal;10902090,0092640X;1.184;Q1;67;Atomic and Molecular Physics,and Optics (Q1),Nuclear and High Energy Physics (Q2)
1854;29615;Health Education Research;journal;14653648,02681150;1.184;Q1;114;Education (Q1),Public Health,Environmental and Occupational Health (Q1)
1855;25684;Journal of Dental Research;journal;220345;1.184;Q1;202;Dentistry (miscellaneous) (Q1)
1856;18316;Journal of Veterinary Internal Medicine;journal;19391676,08916640;1.184;Q1;118;Medicine (miscellaneous) (Q1),Veterinary (miscellaneous) (Q1)
1857;17167;Public Administration Review;journal;333352,15406210;1.184;Q1;163;Marketing (Q1),Public Administration (Q1),Sociology and Political Science (Q1)
1858;12277;Management Accounting Research;journal;10445005,10961220;1.183;Q1;96;Finance (Q1),Information Systems and Management (Q1),Accounting (Q2)
1859;20354;Research in Microbiology;journal;9232508,17697123;1.183;Q1;114;Medicine (miscellaneous) (Q1),Microbiology (Q2),Molecular Biology (Q2)
1860;14588;Theoretical and Applied Fracture Mechanics;journal;1678442;1.182;Q1;71;Applied Mathematics (Q1),Condensed Matter Physics (Q1),Materials Science (miscellaneous) (Q1),Mechanical Engineering (Q1)
1861;11000153737;Head and Neck;journal;10970347,10433070;1.181;Q1;141;Otorhinolaryngology (Q1)
1862;34814;Journal of Cereal Science;journal;10959963,07335210;1.181;Q1;131;Food Science (Q1),Biochemistry (Q2)
1863;14567;Technometrics;journal;15372723,00401710;1.181;Q1;87;Applied Mathematics (Q1),Modeling and Simulation (Q1),Statistics and Probability (Q2)
1864;26886;Bulletin de la Societe Mathematique de France;journal;379484;1.180;Q1;32;Mathematics (miscellaneous) (Q1)
1865;21100322090;Reviews in Fisheries Science and Aquaculture;journal;23308249,23308260;1.180;Q1;75;Aquatic Science (Q1),Ecology,Evolution,Behavior and Systematics (Q1),Management,Monitoring,Policy and Law (Q1)
1866;12347;Thin Solid Films;journal;406090;1.179;Q1;206;Electronic,Optical and Magnetic Materials (Q1),Materials Chemistry (Q1),Metals and Alloys (Q1),Surfaces,Coatings and Films (Q1),Surfaces and Interfaces (Q2)
1867;14324;Advances in Agronomy;book series;652113;1.178;Q1;135;Agronomy and Crop Science (Q1),Soil Science (Q1)
1868;14853;Cerebellum;journal;14734230,14734220;1.178;Q1;81;Medicine (miscellaneous) (Q1),Neurology (clinical) (Q1),Neurology (Q2)
1869;23892;Journal of Evolution Equations;journal;14243199,14243200;1.178;Q1;39;Mathematics (miscellaneous) (Q1)
1870;12282;Journal of Social Policy;journal;14697823,00472790;1.178;Q1;74;Management,Monitoring,Policy and Law (Q1),Public Administration (Q1),Social Sciences (miscellaneous) (Q1),Social Work (Q1)
1871;36538;Soil Use and Management;journal;14752743,02660030;1.178;Q1;88;Agronomy and Crop Science (Q1),Pollution (Q1),Soil Science (Q1)
1872;20186;Transfusion;journal;411132,15372995;1.178;Q1;145;Hematology (Q1),Immunology (Q2),Immunology and Allergy (Q2)
1873;28751;Critical Social Policy;journal;02610183,1461703X;1.177;Q1;72;Political Science and International Relations (Q1)
1874;27569;Renewable Energy;journal;9601481;1.177;Q1;232;Renewable Energy,Sustainability and the Environment (Q1)
1875;13222;European Journal of Pain;journal;10903801,15322150;1.176;Q1;121;Anesthesiology and Pain Medicine (Q1),Medicine (miscellaneous) (Q1)
1876;38062;Exercise Immunology Review;journal;10775552;1.176;Q1;62;Sports Science (Q1),Immunology (Q2)
1877;16762;Journal of Neuropsychiatry and Clinical Neurosciences;journal;8950172,15457222;1.176;Q1;114;Medicine (miscellaneous) (Q1),Neurology (clinical) (Q1),Psychiatry and Mental Health (Q1)
1878;15063;Composite Structures;journal;2638223;1.175;Q1;185;Ceramics and Composites (Q1),Civil and Structural Engineering (Q1)
1879;21493;Reviews in Computational Chemistry;book series;10693599;1.175;Q1;47;Chemical Engineering (miscellaneous) (Q1),Chemistry (miscellaneous) (Q1),Computational Mathematics (Q1),Computer Science Applications (Q1),Engineering (miscellaneous) (Q1),Materials Science (miscellaneous) (Q1)
1880;20307;Engineering Analysis with Boundary Elements;journal;9557997;1.174;Q1;80;Applied Mathematics (Q1),Engineering (miscellaneous) (Q1),Analysis (Q2),Computational Mathematics (Q2)
1881;14155;Molecular Genetics and Metabolism;journal;10967206,10967190;1.174;Q1;119;Endocrinology (Q1),Endocrinology,Diabetes and Metabolism (Q1),Biochemistry (Q2),Genetics (Q2),Molecular Biology (Q2)
1882;16711;Annals of Botany;journal;3057364,10958290;1.173;Q1;195;Plant Science (Q1)
1883;14026;Human Resources for Health;journal;14784491;1.173;Q1;74;Public Administration (Q1),Public Health,Environmental and Occupational Health (Q1)
1884;38003;Soil and Tillage Research;journal;1671987;1.173;Q1;162;Agronomy and Crop Science (Q1),Earth-Surface Processes (Q1),Soil Science (Q1)
1885;23424;Growth Factors;journal;10292292,08977190;1.172;Q1;64;Clinical Biochemistry (Q1),Cell Biology (Q2),Endocrinology (Q2)
1886;20919;Journal of Microscopy;journal;222720,13652818;1.172;Q1;118;Histology (Q1),Pathology and Forensic Medicine (Q1)
1887;16732;Journal of Molecular Neuroscience;journal;8958696,15591166;1.172;Q1;95;Medicine (miscellaneous) (Q1),Cellular and Molecular Neuroscience (Q3)
1888;12090;Atmosphere - Ocean;journal;14809214,07055900;1.171;Q1;56;Oceanography (Q1),Atmospheric Science (Q2)
1889;12349;International Journal of Engineering Science;journal;207225;1.171;Q1;124;Engineering (miscellaneous) (Q1)
1890;19351;Annals of the Missouri Botanical Garden;journal;266493;1.170;Q1;77;Ecology,Evolution,Behavior and Systematics (Q1),Plant Science (Q1)
1891;13877;European Journal of Mechanics,A/Solids;journal;9977538;1.170;Q1;97;Materials Science (miscellaneous) (Q1),Mathematical Physics (Q1),Mechanical Engineering (Q1),Mechanics of Materials (Q1),Physics and Astronomy (miscellaneous) (Q1)
1892;21100228518;JAMA Otolaryngology - Head and Neck Surgery;journal;2168619X,21686181;1.170;Q1;143;Medicine (miscellaneous) (Q1),Otorhinolaryngology (Q1),Surgery (Q1)
1893;24158;Journal of Chemical &amp,Engineering Data;journal;219568,15205134;1.170;Q1;148;Chemical Engineering (miscellaneous) (Q1),Chemistry (miscellaneous) (Q1)
1894;18034;World Bank Research Observer;journal;15646971,02573030;1.170;Q1;73;Development (Q1),Economics and Econometrics (Q1)
1895;12163;Brain and Cognition;journal;10902147,02782630;1.169;Q1;136;Arts and Humanities (miscellaneous) (Q1),Developmental and Educational Psychology (Q1),Experimental and Cognitive Psychology (Q2),Neuropsychology and Physiological Psychology (Q2),Cognitive Neuroscience (Q3)
1896;25256;European Journal of Inorganic Chemistry;journal;10990682,14341950;1.169;Q1;143;Inorganic Chemistry (Q1)
1897;29606;Journal of Experimental Marine Biology and Ecology;journal;220981;1.169;Q1;137;Aquatic Science (Q1),Ecology,Evolution,Behavior and Systematics (Q1)
1898;24548;Marine and Petroleum Geology;journal;2648172,18734073;1.169;Q1;142;Economic Geology (Q1),Geology (Q1),Geophysics (Q1),Oceanography (Q1),Stratigraphy (Q1)
1899;69623;American Journal of Agricultural Economics;journal;14678276,00029090;1.168;Q1;126;Agricultural and Biological Sciences (miscellaneous) (Q1),Economics and Econometrics (Q1)
1900;68623;Annual Review of Anthropology;book series;15454290,00846570;1.167;Q1;138;Anthropology (Q1),Arts and Humanities (miscellaneous) (Q1),Cultural Studies (Q1)
1901;22928;Journal of Interactive Marketing;journal;10949968,15206650;1.167;Q1;120;Business and International Management (Q1),Marketing (Q1)
1902;28707;Angiogenesis;journal;15737209,09696970;1.166;Q1;98;Clinical Biochemistry (Q1),Cancer Research (Q2),Physiology (Q2)
1903;20541;Computational Materials Science;journal;9270256;1.166;Q1;135;Chemistry (miscellaneous) (Q1),Computer Science (miscellaneous) (Q1),Materials Science (miscellaneous) (Q1),Mechanics of Materials (Q1),Physics and Astronomy (miscellaneous) (Q1),Computational Mathematics (Q2)
1904;13487;Depression and Anxiety;journal;10914269,15206390;1.166;Q1;149;Clinical Psychology (Q1),Psychiatry and Mental Health (Q1)
1905;12391;Lung Cancer;journal;1695002,18728332;1.166;Q1;141;Oncology (Q1),Pulmonary and Respiratory Medicine (Q1),Cancer Research (Q2)
1906;16306;New Media and Society;journal;14614448,14617320;1.166;Q1;136;Communication (Q1),Sociology and Political Science (Q1)
1907;16705;Journal of Emotional and Behavioral Disorders;journal;15384799,10634270;1.165;Q1;75;Clinical Psychology (Q1),Developmental and Educational Psychology (Q1),Education (Q1),Psychiatry and Mental Health (Q1)
1908;20983;Journal of Micromechanics and Microengineering;journal;13616439,09601320;1.165;Q1;142;Electrical and Electronic Engineering (Q1),Electronic,Optical and Magnetic Materials (Q1),Mechanical Engineering (Q1),Mechanics of Materials (Q1),Nanoscience and Nanotechnology (Q2)
1909;14176;Annals of Clinical Psychiatry;journal;10401237,15473330;1.164;Q1;75;Medicine (miscellaneous) (Q1),Psychiatry and Mental Health (Q1)
1910;12132;Boundary-Layer Meteorology;journal;68314,15731472;1.164;Q2;123;Atmospheric Science (Q2)
1911;21268;Journal of Autoimmunity;journal;10959157,08968410;1.164;Q2;130;Immunology (Q2),Immunology and Allergy (Q2)
1912;14174;Molecular Vision;journal;10900535;1.164;Q1;101;Ophthalmology (Q1)
1913;24791;Alcoholism: Clinical and Experimental Research;journal;1456008,15300277;1.163;Q1;165;Medicine (miscellaneous) (Q1),Psychiatry and Mental Health (Q1),Toxicology (Q1)
1914;20442;American Journal of Surgery;journal;29610,18791883;1.163;Q1;163;Medicine (miscellaneous) (Q1),Surgery (Q1)
1915;21386;Canadian Journal of Economics;journal;15405982,00084090;1.163;Q1;77;Economics and Econometrics (Q1)
1916;15099;IBM Journal of Research and Development;journal;21518556,00188650;1.161;Q1;99;Computer Science (miscellaneous) (Q1)
1917;35683;Irrigation Science;journal;3427188,14321319;1.161;Q1;80;Agronomy and Crop Science (Q1),Soil Science (Q1),Water Science and Technology (Q1)
1918;20734;Clinical and Experimental Immunology;journal;99104,13652249;1.160;Q2;150;Immunology (Q2),Immunology and Allergy (Q2)
1919;17533;Journal of International Money and Finance;journal;2615606;1.160;Q1;108;Economics and Econometrics (Q1),Finance (Q1)
1920;24598;Mathematical Models and Methods in Applied Sciences;journal;2182025;1.160;Q1;87;Applied Mathematics (Q1),Modeling and Simulation (Q1)
1921;81697;Publications of the Astronomical Society of Australia;journal;13233580,14486080;1.160;Q2;74;Astronomy and Astrophysics (Q2),Space and Planetary Science (Q2)
1922;18130;Sociology;journal;380385,14698684;1.160;Q1;123;Sociology and Political Science (Q1)
1923;18697;Theory and Society;journal;15737853,03042420;1.160;Q1;85;History (Q1),Sociology and Political Science (Q1)
1924;19875;Journal of Common Market Studies;journal;14685965,00219890;1.159;Q1;101;Business and International Management (Q1),Business,Management and Accounting (miscellaneous) (Q1),Economics and Econometrics (Q1),Political Science and International Relations (Q1)
1925;15577;Critical Reviews in Biotechnology;journal;15497801,07388550;1.158;Q1;113;Applied Microbiology and Biotechnology (Q1),Biotechnology (Q1),Medicine (miscellaneous) (Q1)
1926;20808;Immunologic Research;journal;0257277X,15590755;1.158;Q2;95;Immunology (Q2)
1927;18922;Journal of Gene Medicine;journal;1099498X,15212254;1.158;Q1;96;Drug Discovery (Q1),Genetics (Q2),Genetics (clinical) (Q2),Molecular Biology (Q2),Molecular Medicine (Q2)
1928;15041;Coastal Engineering;journal;3783839;1.157;Q1;127;Environmental Engineering (Q1),Ocean Engineering (Q1)
1929;24355;Computers and Operations Research;journal;03050548,1873765X;1.157;Q1;170;Computer Science (miscellaneous) (Q1),Management Science and Operations Research (Q1),Modeling and Simulation (Q1)
1930;13941;Journal of Vertebrate Paleontology;journal;19372809,02724630;1.157;Q1;87;Paleontology (Q1)
1931;19124;Queueing Systems;journal;15729443,02570130;1.157;Q1;55;Computational Theory and Mathematics (Q1),Computer Science Applications (Q1),Management Science and Operations Research (Q1)
1932;30025;British Journal of Nutrition;journal;71145,14752662;1.156;Q1;211;Medicine (miscellaneous) (Q1),Nutrition and Dietetics (Q1)
1933;15634;Paediatric and Perinatal Epidemiology;journal;2695022,13653016;1.156;Q1;96;Pediatrics,Perinatology and Child Health (Q1),Epidemiology (Q2)
1934;22172;Genetical Research;journal;166723,14695073;1.155;Q1;73;Medicine (miscellaneous) (Q1),Genetics (Q2)
1935;13527;Journal of Fish Diseases;journal;13652761,01407780;1.155;Q1;93;Aquatic Science (Q1),Veterinary (miscellaneous) (Q1)
1936;26508;Synthesis;journal;1437210X,00397881;1.155;Q1;151;Organic Chemistry (Q1),Catalysis (Q3)
1937;28824;IEEE Transactions on Energy Conversion;journal;8858969,15580059;1.153;Q1;193;Electrical and Electronic Engineering (Q1),Energy Engineering and Power Technology (Q1)
1938;27524;International Journal of Coal Geology;journal;1665162;1.153;Q1;160;Economic Geology (Q1),Fuel Technology (Q1),Geology (Q1),Stratigraphy (Q1)
1939;14004;Palaios;journal;8831351;1.153;Q1;83;Ecology,Evolution,Behavior and Systematics (Q1),Paleontology (Q1)
1940;16534;Phytochemistry;journal;319422,18733700;1.153;Q1;197;Horticulture (Q1),Medicine (miscellaneous) (Q1),Plant Science (Q1),Biochemistry (Q2),Molecular Biology (Q3)
1941;78019;American Ethnologist;journal;940496,15481425;1.152;Q1;90;Anthropology (Q1)
1942;14857;Cerebrovascular Diseases;journal;14219786,10159770;1.152;Q1;114;Cardiology and Cardiovascular Medicine (Q1),Medicine (miscellaneous) (Q1),Neurology (clinical) (Q1),Neurology (Q2)
1943;23456;Journal of Comparative Physiology A: Neuroethology,Sensory,Neural,and Behavioral Physiology;journal;14321351,03407590;1.152;Q1;100;Animal Science and Zoology (Q1),Ecology,Evolution,Behavior and Systematics (Q1),Behavioral Neuroscience (Q2),Physiology (Q2)
1944;21680;Journal of Hand Surgery;journal;3635023,15316564;1.152;Q1;129;Orthopedics and Sports Medicine (Q1),Surgery (Q1)
1945;15122;Journal of Speech,Language,and Hearing Research;journal;10924388,15589100;1.152;Q1;152;Linguistics and Language (Q1),Medicine (miscellaneous) (Q1),Speech and Hearing (Q1)
1946;27620;American Journal of Health Promotion;journal;21686602,08901170;1.151;Q1;96;Health (social science) (Q1),Public Health,Environmental and Occupational Health (Q1)
1947;13900;Cell Research;journal;17487838,10010600;1.151;Q2;200;Cell Biology (Q2),Molecular Biology (Q3)
1948;9500153997;Polymer Reviews;journal;15583724,15583720;1.151;Q1;103;Biomedical Engineering (Q1),Chemistry (miscellaneous) (Q1),Electrical and Electronic Engineering (Q1),Electronic,Optical and Magnetic Materials (Q1),Materials Chemistry (Q1),Polymers and Plastics (Q1),Renewable Energy,Sustainability and the Environment (Q1)
1949;144614;Twin Research and Human Genetics;journal;18392628,18324270;1.151;Q1;87;Obstetrics and Gynecology (Q1),Pediatrics,Perinatology and Child Health (Q1),Genetics (clinical) (Q2)
1950;28497;Inverse Problems;journal;2665611;1.150;Q1;122;Applied Mathematics (Q1),Computer Science Applications (Q1),Signal Processing (Q1),Theoretical Computer Science (Q1),Mathematical Physics (Q2)
1951;28596;Journal of Vacuum Science and Technology A: Vacuum,Surfaces and Films;journal;7342101;1.150;Q1;119;Condensed Matter Physics (Q1),Surfaces,Coatings and Films (Q1),Surfaces and Interfaces (Q2)
1952;25937;Macromolecular Chemistry and Physics;journal;10221352,15213940;1.150;Q1;120;Condensed Matter Physics (Q1),Materials Chemistry (Q1),Organic Chemistry (Q1),Polymers and Plastics (Q1),Physical and Theoretical Chemistry (Q2)
1953;13332;Solar Energy Materials and Solar Cells;journal;9270248;1.150;Q1;206;Electronic,Optical and Magnetic Materials (Q1),Renewable Energy,Sustainability and the Environment (Q1),Surfaces,Coatings and Films (Q1)
1954;19823;Corrosion;journal;00109312,1938159X;1.149;Q1;97;Chemical Engineering (miscellaneous) (Q1),Chemistry (miscellaneous) (Q1),Materials Science (miscellaneous) (Q1)
1955;28470;Foundations of Computational Mathematics;journal;16153383,16153380;1.149;Q1;62;Applied Mathematics (Q1),Computational Theory and Mathematics (Q1),Analysis (Q2),Computational Mathematics (Q2)
1956;28025;Gait and Posture;journal;9666362;1.149;Q1;164;Orthopedics and Sports Medicine (Q1),Rehabilitation (Q1),Sports Science (Q1),Biophysics (Q2)
1957;25019;Human-Computer Interaction;journal;15327051,07370020;1.149;Q1;77;Applied Psychology (Q1),Human-Computer Interaction (Q1)
1958;15568;Journal of Mathematical Psychology;journal;10960880,00222500;1.149;Q1;76;Applied Mathematics (Q1),Psychology (miscellaneous) (Q1)
1959;26261;Review of International Political Economy;journal;9692290,14664526;1.149;Q1;82;Economics and Econometrics (Q1),Political Science and International Relations (Q1),Sociology and Political Science (Q1)
1960;20888;Virus Research;journal;1681702,18727492;1.149;Q1;136;Infectious Diseases (Q1),Cancer Research (Q2),Virology (Q2)
1961;12055;Asian Journal of Social Psychology;journal;1467839X,13672223;1.148;Q1;58;Social Psychology (Q1),Social Sciences (miscellaneous) (Q1)
1962;22236;Journal of the Operational Research Society;journal;1605682,14769360;1.148;Q1;120;Management Information Systems (Q1),Management Science and Operations Research (Q1),Marketing (Q1),Strategy and Management (Q1)
1963;27424;Annales Geophysicae;journal;14320576,09927690;1.147;Q1;102;Earth and Planetary Sciences (miscellaneous) (Q1),Geology (Q1),Astronomy and Astrophysics (Q2),Atmospheric Science (Q2),Space and Planetary Science (Q2)
1964;23228;Integral Equations and Operator Theory;journal;14208989,0378620X;1.147;Q1;49;Algebra and Number Theory (Q1),Analysis (Q2)
1965;13761;International Journal of Thermal Sciences;journal;12900729;1.147;Q1;138;Condensed Matter Physics (Q1),Engineering (miscellaneous) (Q1)
1966;22674;International Journal of Remote Sensing;journal;13665901,01431160;1.146;Q1;195;Earth and Planetary Sciences (miscellaneous) (Q1)
1967;22035;Journal of Avian Biology;journal;1600048X,09088857;1.146;Q1;83;Animal Science and Zoology (Q1),Ecology,Evolution,Behavior and Systematics (Q1)
1968;13956;Lethaia;journal;241164,15023931;1.146;Q1;64;Ecology,Evolution,Behavior and Systematics (Q1),Paleontology (Q1)
1969;22340;Research on Language and Social Interaction;journal;8351813,15327973;1.146;Q1;68;Communication (Q1),Linguistics and Language (Q1),Social Psychology (Q1)
1970;11400153329;Earth and Environmental Science Transactions of the Royal Society of Edinburgh;journal;17556910,17556930;1.145;Q1;64;Earth and Planetary Sciences (miscellaneous) (Q1),Environmental Science (miscellaneous) (Q1)
1971;4500151401;Geostandards and Geoanalytical Research;journal;16394488;1.145;Q1;81;Geochemistry and Petrology (Q1),Geology (Q1)
1972;17362;IEEE Transactions on Knowledge and Data Engineering;journal;10414347;1.145;Q1;190;Computational Theory and Mathematics (Q1),Computer Science Applications (Q1),Information Systems (Q1)
1973;20920;Microscopy Research and Technique;journal;10970029,1059910X;1.145;Q1;126;Anatomy (Q1),Histology (Q1),Instrumentation (Q1),Medical Laboratory Technology (Q1)
1974;26203;Metabolism: Clinical and Experimental;journal;260495,15328600;1.144;Q1;155;Endocrinology,Diabetes and Metabolism (Q1),Endocrinology (Q2)
1975;18548;Histochemistry and Cell Biology;journal;1432119X,09486143;1.143;Q1;109;Histology (Q1),Medical Laboratory Technology (Q1),Cell Biology (Q2),Molecular Biology (Q3)
1976;15968;Journal of Medical Virology;journal;10969071,01466620;1.143;Q1;145;Infectious Diseases (Q1),Virology (Q2)
1977;22330;Organizational Research Methods;journal;15527425,10944280;1.142;Q1;130;Decision Sciences (miscellaneous) (Q1),Management of Technology and Innovation (Q1),Strategy and Management (Q1)
1978;22069;Conservation Genetics;journal;15729737,15660620;1.141;Q1;79;Ecology,Evolution,Behavior and Systematics (Q1),Genetics (Q2)
1979;17517;IUBMB Life;journal;15216543,15216550;1.141;Q1;125;Clinical Biochemistry (Q1),Biochemistry (Q2),Cell Biology (Q2),Genetics (Q2),Molecular Biology (Q3)
1980;17569;Wireless Networks;journal;10220038,15728200;1.141;Q1;98;Computer Networks and Communications (Q1),Electrical and Electronic Engineering (Q1),Information Systems (Q1)
1981;13688;Applied Thermal Engineering;journal;13594311;1.140;Q1;191;Energy Engineering and Power Technology (Q1),Industrial and Manufacturing Engineering (Q1)
1982;26979;Geomorphology;journal;0169555X,1872695X;1.140;Q1;184;Earth-Surface Processes (Q1)
1983;25467;Blood Cells,Molecules,and Diseases;journal;10960961,10799800;1.139;Q1;95;Hematology (Q1),Molecular Medicine (Q2),Cell Biology (Q3),Molecular Biology (Q3)
1984;17806;Medical Education;journal;13652923,03080110;1.139;Q1;155;Education (Q1),Medicine (miscellaneous) (Q1)
1985;19700186746;ACS Combinatorial Science;journal;21568952,21568940;1.138;Q1;88;Chemistry (miscellaneous) (Q1),Medicine (miscellaneous) (Q1)
1986;13418;Psychoanalytic Dialogues;journal;19409222,10481890;1.138;Q1;55;Clinical Psychology (Q1)
1987;14571;Shock Waves;journal;14322153,09381290;1.138;Q1;60;Mechanical Engineering (Q1),Physics and Astronomy (miscellaneous) (Q1)
1988;15185;Academic Emergency Medicine;journal;15532712,10696560;1.136;Q1;137;Emergency Medicine (Q1),Medicine (miscellaneous) (Q1)
1989;29710;Clinical Science;journal;14708736,01435220;1.136;Q1;154;Medicine (miscellaneous) (Q1)
1990;29712;Clinical Therapeutics;journal;1879114X,01492918;1.136;Q1;146;Pharmacology (Q1),Pharmacology (medical) (Q1)
1991;19900192439;IMF Economic Review;journal;2041417X,20414161;1.136;Q1;80;Business,Management and Accounting (miscellaneous) (Q1),Economics,Econometrics and Finance (miscellaneous) (Q1)
1992;25150;Applied and Computational Harmonic Analysis;journal;1096603X,10635203;1.135;Q1;94;Applied Mathematics (Q1)
